0,COMO APRUEBO IA,*,*,Para aprobar la asignatura es necesario tener una calificación numérica superior o igual a 5 (sobre 10). No obstante#Comma además del requisito anterior#Comma se establece como requisito adicional para superar la asignatura que tanto la calificación correspondiente a la parte teórica como la correspondiente a la parte práctica sean mayores o iguales a 3 (sobre 10).,practica1.aiml
0,* APROBAR LA TEORIA,*,*,Para la parte de teoría se realizará un examen final que se valorará sobre 10. Durante el curso se realizarán tres pruebas que conjuntamente podrían dar un máximo de 2 puntos sobre el examen final. La nota final de teoría sería el mínimo entre 10 y la suma de la nota del examen con la nota obtenida en las pruebas parciales.,practica1.aiml
0,* SUPERAR * PRACTICA,*,*,Para la parte de prácticas se tendrá en cuenta la asistencia y participación a las clases (esta parte constituye el 10% de la nota de prácticas)#Comma y adicionalmente se realizarán tres prácticas y un examen de problemas#Comma la nota será la media de estas cuatro pruebas (esta parte constituye el 90% de la nota de prácticas). La parte de prácticas se realiza por evaluación continua y no se realizará un examen final.,practica1.aiml
0,* EVALUA EN LA CONVOCATORIA DE JUNIO,*,*,Para la parte de teoría se realizará un examen final que se valorará sobre 10. Durante el curso se realizarán tres pruebas que conjuntamente podrían dar un máximo de 2 puntos sobre el examen final (valoración 0.5#Comma 1 y 0.5 respectivamente).La nota final de teoría sería el mínimo entre 10 y la suma de la nota del examen con la nota obtenida en las pruebas parciales.,practica1.aiml
0,* CONVOCATORIA DE SEPTIEMBRE,*,*,En la convocatoria de septiembre habrá un examen escrito único (evaluado de 0 a 10) que incluirá preguntas tanto de tipo teórico como práctico que garanticen que el alumno ha adquirido la totalidad de las competencias descritas en esta misma guía docente. No habrá entrega de prácticas en esta convocatoria.,practica1.aiml
0,* PRACTICAS EN LA CONVOCATORIA DE SEPTIEMBRE,*,*,<srai>* convocatoria de septiembre</srai>,practica1.aiml
0,* ASISTIR A CLASE REGULARMENTE,*,*,Para aquellos alumnos que no puedan seguir la evaluación continua por motivos justificados#Comma se realizará una prueba única final. Para acogerse a esta evaluación única#Comma el estudiante deberá solicitarlo al director del departamento en las dos primeras semanas de impartición de la asignatura#Comma alegando y acreditando las razones por las que no puede seguir la evaluación continua.,practica1.aiml
0,* NOTA MINIMA ^,*,*,<srai>como apruebo IA</srai>,practica1.aiml
0,* PRACTICAS SON OBLIGATORIAS,*,*,Para los alumnos que se acojan a evaluacion continua es obligatorio. Sin embargo para los que se decanten por evaluacion unica no tienen porque asistir a practicas.,practica1.aiml
0,* VALE * PRACTICA ^,*,*,Cada practica tiene una ponderacion del 25% del 50% del total de practicas del 100% del total de la nota.,practica1.aiml
0,* PARTICIPACION ^,*,*,La participacion vale un 10% del 50% de las practicas del 100% total.,practica1.aiml
0,* VALE * GUION DE PRACTICAS ^,*,*,<srai>* vale * practica ^</srai>,practica1.aiml
